flag_name,flag_on,latency,cpu,error,timestamp,conversion_rate,traffic_low,traffic_medium,user_web,region_EU,region_LATAM,region_US,release_window_normal,release_window_post-release
cart_offers_loyalty_rewards,1,184,67,0,2025-02-06T14:45:00,0.0,False,True,False,False,False,True,True,False
cart_product_management_device_products,0,113,42,0,2025-01-23T04:49:00,0.0,True,False,True,True,False,False,True,False
billing_enable_reconciliation_automation,1,378,94,0,2025-02-13T19:12:00,0.0,False,False,False,False,True,False,True,False
payment_billing_enable_usage_based_billing,1,357,89,0,2025-01-11T07:46:00,0.0,False,False,False,True,False,False,True,False
customer_enable_signature_capture,1,197,64,1,2025-01-28T14:15:00,0.0,True,False,True,False,False,False,True,False
provisioning_enable_service_suspension,1,209,67,0,2025-01-11T01:42:00,0.0,True,False,False,True,False,False,True,False
inventory_enable_order_packing,1,341,118,1,2025-01-25T13:26:00,0.0,False,False,False,False,False,True,True,False
notification_multichannel_enable,0,311,63,0,2025-02-01T04:48:00,0.0,False,False,False,True,False,False,True,False
provisioning_enable_encryption,1,344,104,0,2025-02-06T22:54:00,0.0,False,False,False,False,False,False,True,False
provisioning_enable_call_forwarding,1,198,59,1,2025-01-01T09:16:00,0.0,False,True,False,False,True,False,True,False
notification_diag_headers_enable,1,329,96,0,2025-02-13T19:56:00,0.0,False,False,False,True,False,False,True,False
provisioning_enable_carrier_routing,0,109,58,0,2025-01-27T14:39:00,0.0,True,False,True,False,True,False,True,False
order_lifecycle_enable_creation,1,201,65,0,2025-02-07T21:35:00,0.0,False,True,True,False,True,False,True,False
inventory_enable_warehouse_assignment,1,309,123,0,2025-01-23T19:17:00,0.0,False,False,True,False,True,False,True,False
cart_fees_environmental_fees,1,304,81,1,2025-01-28T23:47:00,0.0,False,False,False,True,False,False,True,False
provisioning_enable_service_suspension,1,149,85,0,2025-02-23T17:19:00,0.0,False,True,True,False,False,False,True,False
catalog_enable_regional_availability,1,170,66,0,2025-01-09T11:19:00,0.0,False,True,True,False,False,True,False,True
order_inventory_enable_reserve_items,0,297,75,1,2025-02-04T19:22:00,0.0,False,False,False,True,False,False,True,False
payment_analytics_enable_payment_method_analytics,0,109,46,0,2025-01-21T12:09:00,0.0,True,False,True,True,False,False,False,True
customer_enable_customer_journey_tracking,0,139,52,0,2025-01-25T11:23:00,0.0,True,False,True,False,False,True,False,True
cart_operations_quick_order,0,133,40,0,2025-01-20T20:06:00,0.0,True,False,False,False,False,False,True,False
provisioning_enable_usage_analytics,1,313,98,0,2025-01-22T06:53:00,0.0,False,False,True,False,False,True,True,False
auth_enable_email_verification,1,429,84,0,2025-02-18T20:56:00,0.0,False,False,False,False,False,True,True,False
catalog_enable_product_modification,1,153,72,0,2025-02-02T12:18:00,0.0,True,False,False,False,False,False,False,True
payment_advanced_enable_predictive_churn,1,158,66,0,2025-02-27T23:07:00,0.0,False,True,True,True,False,False,True,False
order_advanced_enable_predictive_inventory,1,175,59,1,2025-01-13T02:10:00,0.0,False,True,True,False,False,True,True,False
provisioning_enable_apn_config,1,230,65,0,2025-02-12T16:33:00,0.0,True,False,True,False,True,False,True,False
auth_enable_email_verification,1,347,94,0,2025-01-18T01:34:00,0.0,False,False,True,False,False,False,True,False
cart_analytics_product_performance,1,212,67,0,2025-01-26T12:41:00,0.0,True,False,False,False,False,True,False,True
auth_enable_user_deactivation,0,125,50,0,2025-01-03T06:07:00,0.0,False,True,True,False,True,False,True,False
cart_product_management_service_products,0,140,48,0,2025-01-17T22:15:00,0.0,True,False,True,True,False,False,True,False
cart_operations_anonymous_cart,0,251,96,0,2025-01-27T03:10:00,0.0,False,False,False,True,False,False,True,False
payment_billing_enable_billing_cycle_management,1,403,98,0,2025-02-13T08:09:00,0.0,False,False,False,True,False,False,True,False
customer_enable_identity_verification,0,250,77,0,2025-01-14T12:38:00,0.0,False,False,True,False,True,False,False,True
payment_method_enable_buy_now_pay_later,0,147,54,0,2025-02-12T16:53:00,0.0,False,True,False,False,False,False,True,False
catalog_enable_review_ratings,1,304,110,0,2025-01-13T19:53:00,0.0,False,False,False,True,False,False,True,False
cart_offers_seasonal_offers,1,207,75,0,2025-01-20T20:29:00,0.0,False,True,True,False,False,True,True,False
customer_enable_aml_check,0,243,76,0,2025-01-21T21:25:00,0.0,False,False,True,False,False,False,True,False
cart_pricing_promotional_pricing,0,232,87,0,2025-01-08T06:22:00,0.0,False,False,True,False,False,True,True,False
cart_pricing_volume_discounts,0,106,44,0,2025-02-01T15:00:00,0.0,True,False,True,True,False,False,True,False
provisioning_enable_voicemail,1,352,116,1,2025-02-11T13:20:00,0.0,False,False,True,True,False,False,True,False
cart_operations_cart_recovery,0,102,52,0,2025-01-17T03:08:00,0.0,False,True,False,False,False,False,True,False
billing_enable_invoice_tracking,0,120,47,0,2025-01-02T17:36:00,0.0,False,True,False,False,False,True,True,False
cart_fees_activation_fees,0,148,42,1,2025-01-23T05:12:00,0.0,True,False,True,True,False,False,True,False
cart_inventory_stock_checking,0,132,56,0,2025-03-01T10:07:00,0.0,False,True,True,True,False,False,False,True
order_provisioning_enable_device_shipping,0,302,70,0,2025-02-15T10:50:00,0.0,False,False,False,False,False,False,False,True
auth_enable_audit_logging,1,189,67,0,2025-01-16T21:48:00,0.0,True,False,False,False,True,False,True,False
customer_enable_billing_notification,0,104,47,0,2025-01-24T11:52:00,0.0,False,True,True,False,True,False,False,True
payment_analytics_enable_payment_method_analytics,1,145,63,0,2025-01-28T15:05:00,0.0,False,True,False,False,False,False,True,False
billing_enable_debt_collection_integration,1,213,61,0,2025-02-23T18:34:00,0.0,False,True,False,False,False,False,True,False
provisioning_enable_service_suspension,1,134,61,0,2025-02-18T07:59:00,0.0,True,False,True,False,False,True,True,False
provisioning_enable_throttling,1,178,73,0,2025-01-22T19:45:00,0.0,True,False,False,False,True,False,True,False
catalog_enable_search_analytics,1,169,60,0,2025-01-04T19:17:00,0.0,False,True,False,True,False,False,True,False
cart_inventory_stock_checking,1,161,73,0,2025-02-18T01:49:00,0.0,True,False,False,False,False,True,True,False
provisioning_enable_carrier_specific_config,0,127,52,0,2025-01-05T13:02:00,0.0,True,False,True,False,False,True,True,False
cart_operations_saved_for_later,1,157,61,1,2025-02-13T05:21:00,0.0,True,False,False,False,True,False,True,False
cart_tax_compliance,0,158,58,0,2025-01-05T22:12:00,0.0,False,True,True,False,False,False,True,False
billing_handle_orphaned_invoices,1,188,68,0,2025-02-01T12:58:00,0.0,False,True,True,False,False,False,False,True
customer_enable_manual_renewal,0,140,55,0,2025-01-31T14:10:00,0.0,False,True,True,False,False,True,True,False
provisioning_enable_inter_carrier_communication,1,284,91,0,2025-01-03T15:41:00,0.0,False,False,True,False,False,True,True,False
cart_notifications_stock_alerts,0,154,49,0,2025-02-04T14:57:00,0.0,True,False,False,False,True,False,True,False
provisioning_enable_bandwidth_allocation,0,115,52,0,2025-02-07T16:07:00,0.0,True,False,True,False,False,True,True,False
catalog_enable_device_specifications,0,110,58,0,2025-02-01T13:09:00,0.0,False,True,False,False,True,False,True,False
auth_enable_user_deactivation,0,252,84,0,2025-02-10T08:23:00,0.0,False,False,True,False,True,False,True,False
payment_transaction_enable_installment_payment,1,276,107,0,2025-01-19T04:00:00,0.0,False,False,False,False,True,False,True,False
provisioning_enable_slice_isolation,1,208,66,0,2025-01-19T06:54:00,0.0,True,False,False,False,False,False,True,False
order_lifecycle_enable_order_status_history,1,171,67,1,2025-02-26T17:38:00,0.0,False,True,True,True,False,False,True,False
customer_enable_dormant_account_management,1,299,107,0,2025-02-17T19:23:00,0.0,False,False,False,False,False,False,True,False
cart_financing_buy_now_pay_later,1,195,83,1,2025-02-14T11:59:00,0.0,True,False,True,True,False,False,False,True
payment_refund_enable_refund_reversal,1,198,57,0,2025-01-11T08:38:00,0.0,False,True,False,False,False,True,True,False
customer_enable_contract_templates,0,127,50,0,2025-01-08T20:18:00,0.0,False,True,False,True,False,False,True,False
catalog_enable_discount_rules,1,199,76,0,2025-02-10T17:15:00,0.0,False,True,True,True,False,False,True,False
customer_enable_account_hierarchy,1,165,76,0,2025-02-26T01:47:00,0.0,False,True,True,False,False,False,True,False
notification_retry_enable,0,114,48,0,2025-01-29T17:50:00,0.0,False,True,True,False,False,False,True,False
cart_offers_bundle_offers,1,151,63,0,2025-01-05T19:58:00,0.0,False,True,False,False,False,True,True,False
notification_campaign_window_enable,0,142,49,0,2025-02-11T12:28:00,0.0,True,False,False,False,False,False,False,True
cart_operations_quick_order,0,128,44,0,2025-01-09T16:34:00,0.0,True,False,True,False,True,False,True,False
payment_billing_enable_bill_generation,1,225,64,0,2025-02-27T06:02:00,0.0,True,False,False,False,False,False,True,False
cart_checkout_express_checkout,1,159,67,0,2025-01-13T12:54:00,0.0,True,False,False,False,True,False,False,True
catalog_enable_plan_recommendations,1,311,123,0,2025-02-23T04:34:00,0.0,False,False,True,True,False,False,True,False
payment_method_enable_cryptocurrency,1,321,101,0,2025-02-21T19:06:00,0.0,False,False,True,False,True,False,True,False
cart_operations_cart_notifications,1,200,86,0,2025-01-20T23:31:00,0.0,True,False,False,False,False,True,True,False
provisioning_enable_workflow_automation,1,182,64,0,2025-02-13T21:24:00,0.0,True,False,False,True,False,False,True,False
cart_pricing_payment_method_discounts,1,321,94,1,2025-02-25T03:47:00,0.0,False,False,True,True,False,False,True,False
provisioning_enable_call_forwarding,1,168,62,0,2025-01-18T04:51:00,0.0,True,False,False,False,False,True,True,False
customer_enable_email_verification,1,152,73,0,2025-01-18T02:22:00,0.0,True,False,False,False,True,False,True,False
provisioning_enable_imei_assignment,1,214,72,0,2025-01-09T06:19:00,0.0,False,True,True,False,True,False,True,False
customer_enable_address_validation,0,225,61,0,2025-01-25T07:16:00,0.0,False,False,False,False,True,False,True,False
billing_tax_calculation,1,416,87,0,2025-01-06T11:10:00,0.0,False,False,True,True,False,False,False,True
customer_enable_termination,1,188,73,0,2025-01-16T20:18:00,0.0,True,False,False,False,False,True,True,False
catalog_enable_bundle_recommendations,1,217,69,0,2025-01-10T07:15:00,0.0,False,True,False,False,False,True,True,False
catalog_enable_device_pricing,1,161,78,0,2025-01-30T20:29:00,0.0,False,True,False,False,True,False,True,False
payment_method_enable_digital_wallet,0,339,72,1,2025-01-16T11:14:00,0.0,False,False,True,False,True,False,False,True
cart_product_management_addon_products,0,126,58,0,2025-01-09T03:00:00,0.0,False,True,True,False,False,False,True,False
billing_enable_write_off_tracking,1,179,68,1,2025-02-20T11:43:00,0.0,True,False,True,True,False,False,False,True
inventory_enable_forecasting,1,188,68,0,2025-02-13T09:16:00,0.0,False,True,False,False,False,True,True,False
catalog_enable_service_plans,1,182,69,0,2025-01-23T01:06:00,0.0,True,False,False,False,True,False,True,False
order_inventory_enable_stock_checking,0,107,59,0,2025-02-10T05:33:00,0.0,True,False,True,False,False,True,True,False
billing_enable_transaction_history,1,172,73,0,2025-01-03T21:22:00,0.0,True,False,True,False,False,False,True,False
customer_enable_billing_notification,1,189,85,0,2025-02-14T20:07:00,0.0,True,False,False,True,False,False,True,False
catalog_enable_product_analytics,1,165,75,0,2025-01-24T11:47:00,0.0,True,False,False,False,False,False,False,True
customer_enable_profile_completion_tracking,0,139,57,0,2025-01-15T08:10:00,0.0,True,False,False,False,False,True,True,False
catalog_enable_category_recommendations,1,355,108,0,2025-01-31T01:53:00,0.0,False,False,False,True,False,False,True,False
cart_notifications_abandoned_cart_notifications,1,201,59,1,2025-02-13T01:35:00,0.0,False,True,True,False,True,False,True,False
catalog_enable_category_management,1,334,99,1,2025-02-16T04:45:00,0.0,False,False,True,False,False,False,True,False
catalog_enable_category_recommendations,0,118,52,0,2025-01-10T06:36:00,0.0,False,True,False,False,True,False,True,False
cart_offers_loyalty_rewards,1,200,83,0,2025-02-20T04:49:00,0.0,False,True,True,False,False,True,True,False
billing_tax_compliance,1,330,93,1,2025-01-02T17:42:00,0.0,False,False,True,False,False,False,True,False
provisioning_enable_multi_carrier,0,130,63,0,2025-02-16T10:37:00,0.0,False,True,False,False,False,True,False,True
provisioning_enable_billing_sync,1,233,53,0,2025-02-01T00:35:00,0.0,False,True,False,False,False,False,True,False
cart_inventory_stock_checking,1,191,81,0,2025-01-27T15:19:00,0.0,False,True,False,True,False,False,True,False
customer_enable_contract_renewal,1,158,79,0,2025-01-24T18:57:00,0.0,False,True,False,False,False,False,True,False
payment_transaction_enable_payment_settlement_webhook,1,217,73,0,2025-01-17T17:08:00,0.0,True,False,False,False,False,True,True,False
order_notifications_enable_order_confirmation,1,170,82,0,2025-02-02T07:25:00,0.0,True,False,True,False,False,False,True,False
order_provisioning_enable_activation_delay,1,219,62,0,2025-01-16T21:12:00,0.0,True,False,True,False,False,False,True,False
inventory_enable_equipment_tracking,0,333,76,0,2025-02-17T13:41:00,0.0,False,False,True,True,False,False,True,False
billing_enable_payment_history,1,165,66,0,2025-01-19T13:48:00,0.0,False,True,True,False,False,False,True,False
cart_bundling_bundle_recommendations,1,301,82,0,2025-01-02T05:26:00,0.0,False,False,False,True,False,False,True,False
catalog_enable_search_analytics,1,207,78,0,2025-02-07T09:42:00,0.0,True,False,True,False,False,False,True,False
customer_enable_manual_renewal,1,159,67,0,2025-02-11T18:57:00,0.0,True,False,True,False,False,True,True,False
billing_enable_invoice_history,0,142,65,0,2025-01-08T06:25:00,0.0,False,True,False,False,False,True,True,False
billing_enable_coupon_management,1,211,64,0,2025-01-02T02:44:00,0.0,False,True,True,False,True,False,True,False
customer_enable_auto_activation,0,117,52,0,2025-01-08T08:06:00,0.0,True,False,False,True,False,False,True,False
payment_advanced_enable_payment_optimization,1,135,64,0,2025-02-11T04:19:00,0.0,False,True,True,False,False,False,True,False
catalog_enable_review_moderation,1,375,101,1,2025-01-25T18:38:00,0.0,False,False,True,True,False,False,True,False
inventory_enable_obsolescence_tracking,0,151,64,0,2025-01-23T03:30:00,0.0,True,False,False,False,False,True,True,False
inventory_enable_supplier_pricing,0,107,62,0,2025-01-24T08:13:00,0.0,False,True,False,True,False,False,True,False
provisioning_enable_carrier_specific_config,1,162,70,0,2025-02-09T09:52:00,0.0,False,True,False,False,True,False,True,False
billing_enable_invoice_generation,1,356,114,0,2025-01-09T13:02:00,0.0,False,False,False,False,False,False,True,False
billing_enable_multi_currency,1,173,87,0,2025-02-22T03:06:00,0.0,True,False,True,False,False,False,True,False
cart_financing_buy_now_pay_later,0,127,54,0,2025-01-23T16:00:00,0.0,False,True,False,False,True,False,True,False
catalog_enable_ai_pricing,1,193,72,0,2025-01-25T00:21:00,0.0,True,False,True,False,True,False,True,False
provisioning_enable_service_termination,1,141,71,0,2025-02-10T04:42:00,0.0,False,True,True,False,True,False,True,False
provisioning_enable_dlp,1,378,89,0,2025-02-11T16:45:00,0.0,False,False,True,True,False,False,True,False
notification_dnd_checks_enable,1,186,66,0,2025-02-17T22:07:00,0.0,True,False,True,False,False,True,True,False
cart_checkout_payment_plan_selection,1,197,62,0,2025-02-05T22:05:00,0.0,True,False,False,False,True,False,True,False
inventory_enable_supplier_management,1,350,96,1,2025-01-03T19:05:00,0.0,False,False,True,True,False,False,True,False
customer_enable_behavior_analytics,1,158,70,0,2025-02-24T08:37:00,0.0,True,False,False,True,False,False,True,False
order_fulfillment_enable_shipping,1,198,53,0,2025-01-04T08:29:00,0.0,False,True,False,False,True,False,True,False
provisioning_enable_slice_management,1,237,75,0,2025-02-10T19:04:00,0.0,True,False,False,False,False,False,True,False
notification_channel_email_enable,1,190,62,0,2025-01-08T11:48:00,0.0,False,True,True,False,True,False,False,True
payment_compliance_enable_pci_dss_compliance,1,198,65,0,2025-02-08T04:18:00,0.0,False,True,True,True,False,False,True,False
customer_enable_customer_journey_tracking,1,367,97,1,2025-03-01T17:52:00,0.0,False,False,True,False,True,False,True,False
payment_recurring_enable_billing_schedule,1,177,71,0,2025-02-07T14:00:00,0.0,True,False,False,False,True,False,True,False
order_lifecycle_enable_order_status_history,1,152,66,0,2025-02-24T19:08:00,0.0,False,True,True,False,True,False,True,False
order_analytics_enable_order_analytics,0,130,55,0,2025-02-27T05:46:00,0.0,False,True,True,True,False,False,True,False
order_lifecycle_enable_cancellation,1,159,75,1,2025-02-16T06:04:00,0.0,False,True,True,False,True,False,True,False
cart_checkout_shipping_address_validation,1,176,63,1,2025-02-22T03:00:00,0.0,True,False,True,True,False,False,True,False
provisioning_enable_5g_network,0,113,64,0,2025-01-20T13:46:00,0.0,False,True,False,False,False,False,True,False
cart_bundling_dynamic_bundles,1,194,68,0,2025-03-01T03:04:00,0.0,False,True,True,False,False,True,True,False
cart_offers_loyalty_rewards,1,390,105,0,2025-02-12T16:50:00,0.0,False,False,True,False,True,False,True,False
cart_checkout_express_checkout,1,180,65,0,2025-01-05T23:41:00,0.0,True,False,False,True,False,False,True,False
customer_enable_auto_activation,1,136,70,0,2025-01-08T13:44:00,0.0,True,False,True,False,False,False,True,False
billing_enable_bundle_discounts,1,194,67,0,2025-03-01T06:05:00,0.0,True,False,True,False,True,False,True,False
provisioning_enable_roaming_config,1,202,82,0,2025-01-07T21:00:00,0.0,False,True,False,False,True,False,True,False
billing_enable_debt_collection_integration,1,162,74,0,2025-01-03T11:09:00,0.0,False,True,False,False,False,False,False,True
cart_bundling_bundle_conflicts,0,132,55,0,2025-02-04T22:41:00,0.0,False,True,False,True,False,False,True,False
catalog_enable_plan_bundling,1,163,74,0,2025-02-04T19:25:00,0.0,False,True,False,False,False,False,True,False
cart_operations_quick_order,1,183,73,0,2025-01-31T08:17:00,0.0,False,True,False,False,False,True,True,False
cart_pricing_region_based_pricing,1,310,97,1,2025-01-09T08:12:00,0.0,False,False,True,False,True,False,True,False
cart_pricing_region_based_pricing,1,172,89,0,2025-01-30T21:30:00,0.0,True,False,True,False,False,False,True,False
customer_enable_language_preferences,1,401,101,0,2025-01-26T04:21:00,0.0,False,False,False,False,True,False,True,False
order_provisioning_enable_activation_delay,0,254,99,0,2025-02-13T20:55:00,0.0,False,False,True,True,False,False,True,False
provisioning_enable_voicemail,0,106,48,0,2025-01-21T23:12:00,0.0,True,False,True,False,False,False,True,False
cart_checkout_shipping_address_validation,1,181,76,0,2025-02-21T08:47:00,0.0,False,True,True,False,False,False,True,False
catalog_enable_product_modification,0,138,42,0,2025-02-02T21:43:00,0.0,True,False,True,False,False,True,True,False
billing_enable_audit_trail,1,162,83,0,2025-01-11T19:00:00,0.0,False,True,False,False,False,True,True,False
customer_enable_auto_renewal,0,151,53,0,2025-02-22T17:53:00,0.0,False,True,False,False,False,False,True,False
inventory_enable_warehouse_location_management,1,178,66,0,2025-01-17T21:34:00,0.0,True,False,True,False,False,False,True,False
cart_fees_environmental_fees,0,215,87,0,2025-02-13T22:44:00,0.0,False,False,True,False,False,False,True,False
order_inventory_enable_stock_checking,1,395,108,0,2025-01-11T16:29:00,0.0,False,False,True,True,False,False,True,False
payment_transaction_enable_single_payment,0,265,82,0,2025-01-03T13:16:00,0.0,False,False,True,False,False,True,True,False
notification_consent_checks_enable,1,144,70,0,2025-01-15T15:25:00,0.0,False,True,True,True,False,False,True,False
payment_reconciliation_enable_discrepancy_handling,0,106,55,0,2025-02-27T05:55:00,0.0,True,False,True,False,False,True,True,False
customer_enable_registration,0,101,59,0,2025-01-25T18:19:00,0.0,False,True,False,False,False,False,True,False
catalog_enable_device_catalog,0,103,48,0,2025-02-04T00:27:00,0.0,True,False,True,False,False,True,True,False
provisioning_enable_service_suspension,0,361,70,0,2025-02-11T13:18:00,0.0,False,False,True,False,False,True,True,False
notification_channel_email_enable,1,181,68,1,2025-02-11T03:34:00,0.0,True,False,False,False,False,True,True,False
provisioning_enable_quota_management,1,188,64,0,2025-01-23T07:04:00,0.0,True,False,True,False,False,True,True,False
cart_inventory_availability_alerts,0,361,78,0,2025-02-22T04:52:00,0.0,False,False,False,False,False,False,True,False
customer_enable_consent_tracking,1,203,75,0,2025-02-28T01:40:00,0.0,True,False,False,False,False,True,True,False
cart_compatibility_network_compatibility,1,188,80,0,2025-02-19T11:55:00,0.0,False,True,False,False,True,False,False,True
billing_enable_reconciliation_automation,0,123,45,0,2025-02-11T20:11:00,0.0,True,False,False,False,True,False,True,False
inventory_enable_valuation_methods,1,285,100,0,2025-01-22T07:57:00,0.0,False,False,False,False,False,True,True,False
catalog_enable_device_specifications,1,286,112,1,2025-02-13T13:51:00,0.0,False,False,False,False,False,False,True,False
cart_notifications_promotional_notifications,1,360,105,1,2025-01-17T05:27:00,0.0,False,False,False,False,False,True,True,False
order_pricing_enable_tax_calculation,1,192,74,0,2025-02-03T21:42:00,0.0,True,False,True,True,False,False,True,False
customer_enable_privacy_preferences,1,160,70,0,2025-01-01T12:03:00,0.0,False,True,False,True,False,False,False,True
catalog_enable_preorder,1,217,72,0,2025-01-25T11:13:00,0.0,False,True,False,False,True,False,False,True
customer_enable_notification_preferences,1,233,62,0,2025-01-13T05:32:00,0.0,False,True,True,False,False,False,True,False
order_lifecycle_enable_order_status_history,0,147,64,0,2025-01-19T10:10:00,0.0,False,True,True,False,False,False,False,True
catalog_enable_bundle_conflicts,0,246,91,0,2025-01-16T03:44:00,0.0,False,False,False,False,False,False,True,False
payment_compliance_enable_aml_check,1,153,72,0,2025-02-18T13:55:00,0.0,False,True,True,False,False,False,True,False
billing_enable_installment_management,1,139,75,0,2025-02-03T15:34:00,0.0,False,True,False,False,False,True,True,False
billing_tax_reporting,1,191,58,0,2025-02-18T12:55:00,0.0,True,False,True,True,False,False,False,True
order_pricing_enable_billing_sync,0,127,61,0,2025-01-30T10:42:00,0.0,True,False,False,False,True,False,False,True
catalog_enable_bundle_recommendations,1,155,74,0,2025-01-04T20:28:00,0.0,False,True,False,False,False,False,True,False
cart_product_management_personalization,1,189,79,0,2025-02-11T16:47:00,0.0,True,False,False,True,False,False,True,False
order_products_enable_product_variants,0,101,59,0,2025-03-01T07:50:00,0.0,False,True,True,False,True,False,True,False
catalog_enable_product_versioning,0,112,65,0,2025-01-27T19:25:00,0.0,True,False,False,False,False,False,True,False
payment_advanced_enable_ml_fraud_detection,0,139,63,0,2025-02-14T12:04:00,0.0,False,True,True,False,True,False,False,True
cart_operations_bulk_order,1,426,95,0,2025-02-09T20:08:00,0.0,False,False,True,True,False,False,True,False
payment_compliance_enable_transaction_monitoring,1,340,85,1,2025-01-27T21:07:00,0.0,False,False,False,False,False,True,True,False
payment_advanced_enable_payment_optimization,0,152,64,0,2025-01-02T08:19:00,0.0,False,True,True,True,False,False,True,False
billing_enable_invoice_history,1,200,69,0,2025-02-14T22:08:00,0.0,True,False,True,False,True,False,True,False
customer_enable_lifetime_value_tracking,1,209,60,1,2025-02-18T12:38:00,0.0,False,True,True,True,False,False,False,True
auth_enable_email_verification,1,178,81,0,2025-01-30T23:10:00,0.0,True,False,True,False,False,True,True,False
notification_campaign_window_enable,1,157,73,0,2025-02-14T15:35:00,0.0,True,False,True,False,True,False,True,False
order_products_enable_addon_products,1,269,111,0,2025-01-15T12:45:00,0.0,False,False,False,False,True,False,False,True
billing_enable_write_off_management,0,118,63,0,2025-01-30T04:52:00,0.0,False,True,True,True,False,False,True,False
customer_enable_communication_preferences,1,221,65,0,2025-01-05T07:34:00,0.0,False,True,False,True,False,False,True,False
order_pricing_enable_tax_calculation,1,163,55,0,,0.0,True,False,False,True,False,False,False,False
payment_billing_enable_billing_cycle_management,0,105,53,0,,0.0,False,True,False,False,False,False,False,False
inventory_enable_turnover_analysis,1,152,50,0,,0.0,True,False,False,False,False,False,False,False
billing_enable_promotional_pricing,0,167,51,0,,0.0,False,True,False,False,False,False,False,False
inventory_enable_inventory_adjustment,0,123,50,0,,0.0,False,False,False,False,False,True,False,False
provisioning_enable_overage_charges,0,102,57,0,,0.0,False,True,True,False,True,False,False,False
notification_channel_email_enable,0,160,41,1,,0.0,True,False,False,False,True,False,False,False
order_notifications_enable_order_updates,1,111,57,0,,0.0,False,True,False,False,False,False,False,False
cart_checkout_guest_checkout,1,137,46,0,,0.0,False,True,True,True,False,False,False,False
notification_idempotency_enable,0,112,42,0,,0.0,True,False,False,True,False,False,False,False
inventory_enable_price_management,1,149,47,0,,0.0,True,False,False,True,False,False,False,False
cart_analytics_session_tracking,0,166,50,0,,0.0,True,False,False,False,True,False,False,False
customer_enable_phone_verification,1,112,42,0,,0.0,True,False,False,False,False,True,False,False
catalog_enable_device_pricing,0,119,54,0,,0.0,True,False,False,True,False,False,False,False
billing_enable_payment_reconciliation,1,164,56,0,,0.0,True,False,False,False,False,False,False,False
customer_enable_behavior_analytics,0,157,51,0,,0.0,True,False,True,False,True,False,False,False
cart_product_management_product_filtering,1,417,106,1,,0.0,False,True,False,True,False,False,False,False
inventory_enable_order_shipping,0,113,41,0,,0.0,False,False,False,False,False,False,False,False
notification_sms_fragmentation_enable,1,153,64,0,,0.0,False,True,False,False,False,False,False,False
cart_product_management_product_comparison,0,117,47,0,,0.0,True,False,True,True,False,False,False,False
inventory_enable_order_fulfillment,0,136,41,0,,0.0,True,False,False,True,False,False,False,False
inventory_enable_order_shipping,1,160,55,0,,0.0,False,False,False,False,False,False,False,False
customer_enable_addon_management,1,143,42,0,,0.0,False,True,True,True,False,False,False,False
catalog_enable_pricing_rules,0,169,59,0,,0.0,True,False,False,False,True,False,False,False
cart_offers_loyalty_rewards,1,130,42,0,,0.0,False,True,True,False,False,False,False,False
provisioning_enable_slice_isolation,1,160,54,0,,0.0,True,False,True,False,True,False,False,False
cart_bundling_service_bundles,0,108,40,0,,0.0,True,False,True,False,False,True,False,False
provisioning_enable_audit_logs,0,123,46,0,,0.0,False,True,False,False,False,False,False,False
cart_offers_free_shipping_offers,1,132,44,0,,0.0,False,True,False,False,False,True,False,False
cart_offers_referral_offers,1,159,52,0,,0.0,False,False,True,False,True,False,False,False
catalog_enable_view_analytics,1,102,54,0,,0.0,False,True,True,False,False,True,False,False
cart_financing_buy_now_pay_later,1,132,50,1,,0.0,True,False,True,True,False,False,False,False
cart_financing_device_financing,1,120,57,0,,0.0,False,True,True,False,True,False,False,False
provisioning_enable_data_config,1,101,50,0,,0.0,False,False,True,True,False,False,False,False
catalog_enable_product_creation,0,116,63,0,,0.0,True,False,True,False,False,False,False,False
inventory_enable_supplier_performance_tracking,0,134,49,0,,0.0,False,True,True,False,False,True,False,False
provisioning_enable_workflow_automation,1,121,40,0,,0.0,False,True,False,False,True,False,False,False
auth_enable_session_timeout,0,161,49,0,,0.0,True,False,False,False,False,True,False,False
cart_bundling_dynamic_bundles,1,139,50,0,,0.0,True,False,True,False,False,False,False,False
catalog_enable_discount_rules,1,128,62,0,,0.0,False,True,False,False,False,False,False,False
customer_enable_subscription_management,0,122,41,0,,0.0,True,False,False,True,False,False,False,False
notification_failover_enable,0,146,63,0,,0.0,False,True,True,False,False,True,False,False
provisioning_enable_authentication,0,168,45,0,,0.0,True,False,False,False,True,False,False,False
catalog_enable_service_plans,1,162,56,0,,0.0,False,True,False,False,False,False,False,False
cart_notifications_stock_alerts,0,132,57,0,,0.0,False,False,True,False,False,True,False,False
customer_enable_phone_verification,1,105,60,0,,0.0,False,True,True,False,False,True,False,False
billing_tax_compliance,0,124,43,0,,0.0,False,True,False,False,False,True,False,False
cart_fees_processing_fees,1,128,48,0,,0.0,False,False,False,False,True,False,False,False
cart_inventory_reserve_items,1,137,64,0,,0.0,False,True,True,False,False,True,False,False
inventory_enable_supplier_management,1,140,45,0,,0.0,False,False,True,False,True,False,False,False
provisioning_enable_voice_config,0,116,45,0,,0.0,False,True,True,True,False,False,False,False
cart_analytics_cart_abandonment_tracking,1,100,50,0,,0.0,True,False,False,False,False,False,False,False
billing_enable_advance_payment_tracking,1,139,60,0,,0.0,True,False,True,True,False,False,False,False
provisioning_enable_imei_assignment,1,140,56,0,,0.0,False,True,True,True,False,False,False,False
